unit_type	unit_id	label	grade	winning_sources	winning_records	n_true	n_false	total_records	unique_sources_all	unique_uid_count	unique_roi_count
UID	A6NCL7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NCS6	NEGATIVE	2S-4R	2	4	0	4	4	2	1	1
UID	A6ND36	NEGATIVE	2S-4R	2	4	0	4	4	2	1	3
UID	A6NDB9	POSITIVE	1S-1R	1	1	1	2	3	2	1	1
UID	A6NDG6	POSITIVE	7S-11R	7	11	11	81	92	13	1	6
UID	A6NDU8	POSITIVE	6S-19R	6	19	19	218	237	11	1	8
UID	A6NDY0	NEGATIVE	2S-4R	2	4	0	4	4	2	1	1
UID	A6NED2	POSITIVE	5S-10R	5	10	10	119	129	8	1	5
UID	A6NEL3	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NFI3	NEGATIVE	3S-12R	3	12	0	12	12	3	1	2
UID	A6NFQ2	NEGATIVE	3S-34R	3	34	0	34	34	3	1	6
UID	A6NGB9	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	A6NGR9	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NGW2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NHG4	NEGATIVE	7S-62R	7	62	0	62	62	7	1	1
UID	A6NHJ4	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NHL2	POSITIVE	2S-3R	2	3	3	6	9	3	1	3
UID	A6NHQ4	POSITIVE	1S-4R	1	4	4	3	7	2	1	6
UID	A6NHR9	POSITIVE	5S-37R	5	37	37	545	582	11	1	26
UID	A6NHX0	NEGATIVE	3S-4R	3	4	0	4	4	3	1	2
UID	A6NI28	POSITIVE	1S-1R	1	1	1	16	17	2	1	3
UID	A6NI47	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NI79	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	A6NIH7	NEGATIVE	5S-9R	5	9	0	9	9	5	1	3
UID	A6NIK2	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	A6NIM6	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	A6NIR3	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NIX2	NEGATIVE	1S-9R	1	9	0	9	9	1	1	2
UID	A6NJ78	POSITIVE	1S-2R	1	2	2	13	15	7	1	2
UID	A6NJG2	NEGATIVE	2S-5R	2	5	0	5	5	2	1	1
UID	A6NJT0	POSITIVE	1S-1R	1	1	1	5	6	1	1	2
UID	A6NK53	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	A6NK75	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NKD9	POSITIVE	1S-2R	1	2	2	6	8	2	1	4
UID	A6NKF1	POSITIVE	2S-3R	2	3	3	74	77	4	1	5
UID	A6NKG5	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NKH3	NEGATIVE	1S-85R	1	85	0	85	85	1	1	2
UID	A6NKQ9	POSITIVE	1S-1R	1	1	1	1	2	1	1	1
UID	A6NKT7	POSITIVE	1S-1R	1	1	1	5	6	2	1	3
UID	A6NL46	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	A6NM45	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	A6NMD2	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	A6NMK7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NMK8	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NMU1	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6NNL5	POSITIVE	1S-1R	1	1	1	14	15	4	1	2
UID	A6NNS2	NEGATIVE	1S-16R	1	16	0	16	16	1	1	1
UID	A6NNY8	NEGATIVE	1S-6R	1	6	0	6	6	1	1	2
UID	A6NNZ2	POSITIVE	1S-12R	1	12	12	10	22	2	1	4
UID	A6NP61	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6PVV8	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A6QL63	POSITIVE	1S-1R	1	1	1	29	30	5	1	8
UID	A7E2V4	POSITIVE	3S-7R	3	7	7	314	321	7	1	12
UID	A7E2V4-2	POSITIVE	1S-3R	1	3	3	15	18	1	1	8
UID	A7MCY6	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	A8CG34	POSITIVE	2S-2R	2	2	2	10	12	3	1	3
UID	A8K0R7	NEGATIVE	1S-4R	1	4	0	4	4	1	1	1
UID	A8K855	POSITIVE	1S-1R	1	1	1	42	43	2	1	3
UID	A8K8P3	POSITIVE	1S-1R	1	1	1	21	22	4	1	5
UID	A8K979	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A8MPP1	NEGATIVE	1S-5R	1	5	0	5	5	1	1	1
UID	A8MPS7	POSITIVE	1S-2R	1	2	2	32	34	4	1	4
UID	A8MQ07	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	A8MQ14	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	A8MTY0	POSITIVE	1S-1R	1	1	1	7	8	3	1	4
UID	A8MU93	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A8MUI8	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	A8MUP2	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	A8MUV8	POSITIVE	1S-2R	1	2	2	0	2	1	1	2
UID	A8MVJ9	NEGATIVE	1S-7R	1	7	0	7	7	1	1	1
UID	A8MVW0	NEGATIVE	2S-5R	2	5	0	5	5	2	1	2
UID	A8MW92	POSITIVE	1S-1R	1	1	1	17	18	5	1	5
UID	A8MXV4	NEGATIVE	3S-9R	3	9	0	9	9	3	1	5
UID	A8MYA2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	A9QM74	NEGATIVE	1S-23R	1	23	0	23	23	1	1	1
UID	A9UHW6	POSITIVE	2S-2R	2	2	2	54	56	7	1	4
UID	A9UHW6-3	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	A9YTQ3	NEGATIVE	2S-8R	2	8	0	8	8	2	1	8
UID	B0I1T2	POSITIVE	2S-4R	2	4	4	72	76	4	1	13
UID	B0LM41	POSITIVE	2S-3R	2	3	3	172	175	9	1	3
UID	B0QY89	NEGATIVE	10S-24R	10	24	0	24	24	10	1	2
UID	B1AK53	POSITIVE	2S-2R	2	2	2	2	4	2	1	2
UID	B1AKH7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	B2RNG4	NEGATIVE	2S-6R	2	6	0	6	6	2	1	1
UID	B2RXF5	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	B3KU38	POSITIVE	2S-2R	2	2	2	3	5	2	1	1
UID	B3V0L1	POSITIVE	1S-2R	1	2	2	6	8	4	1	2
UID	B4DEE8	POSITIVE	6S-23R	6	23	23	18	41	7	1	4
UID	B4DLN1	POSITIVE	1S-1R	1	1	1	4	5	2	1	4
UID	B4DU55	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	B4DUA7	POSITIVE	3S-6R	3	6	6	183	189	6	1	4
UID	B4DX44	POSITIVE	1S-1R	1	1	1	1	2	2	1	2
UID	B4DY08	POSITIVE	1S-2R	1	2	2	2	4	2	1	1
UID	B5ME19	POSITIVE	1S-1R	1	1	1	207	208	9	1	8
UID	B7Z368	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	B7Z6J6	NEGATIVE	1S-6R	1	6	0	6	6	1	1	4
UID	B7Z6K7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	B7Z904	POSITIVE	2S-2R	2	2	2	65	67	10	1	9
UID	B7ZAP0	NEGATIVE	2S-9R	2	9	0	9	9	2	1	1
UID	B7ZBB8	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	B7ZC32	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	B9A064	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	C9J069	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	C9J3F9	NEGATIVE	5S-24R	5	24	0	24	24	5	1	4
UID	C9J4G0	POSITIVE	2S-2R	2	2	2	62	64	10	1	1
UID	C9J798	POSITIVE	1S-2R	1	2	2	6	8	1	1	2
UID	C9JL84	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	C9JLR4	NEGATIVE	1S-3R	1	3	0	3	3	1	1	2
UID	C9JLR9	POSITIVE	1S-1R	1	1	1	15	16	1	1	1
UID	C9JNR7	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	C9JRZ8	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	C9K0Q7	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	D3YTC1	NEGATIVE	1S-6R	1	6	0	6	6	1	1	2
UID	D6RAD4	NEGATIVE	2S-4R	2	4	0	4	4	2	1	3
UID	D6RB11	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	E2QRD5	POSITIVE	5S-7R	5	7	7	62	69	5	1	1
UID	E5RHJ2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	E7EQZ4	NEGATIVE	3S-3R	3	3	0	3	3	3	1	1
UID	E7ESA6	POSITIVE	1S-2R	1	2	2	68	70	6	1	7
UID	E7ETE0	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	E7ETI0	NEGATIVE	4S-8R	4	8	0	8	8	4	1	1
UID	E7EVK2	POSITIVE	1S-1R	1	1	1	9	10	4	1	2
UID	E7EW49	NEGATIVE	1S-22R	1	22	0	22	22	1	1	8
UID	E9PB15	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	E9PEJ6	NEGATIVE	1S-3R	1	3	0	3	3	1	1	2
UID	E9PGF6	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	E9PHB3	NEGATIVE	1S-3R	1	3	0	3	3	1	1	3
UID	E9PIW9	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	E9PJD7	NEGATIVE	1S-8R	1	8	0	8	8	1	1	8
UID	E9PM09	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	E9PM90	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	E9PN76	NEGATIVE	1S-4R	1	4	0	4	4	1	1	3
UID	E9PSI1	NEGATIVE	5S-67R	5	67	0	67	67	5	1	2
UID	F2Z3K0	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	F5GXE4	POSITIVE	1S-2R	1	2	2	13	15	1	1	8
UID	F5GY05	POSITIVE	2S-12R	2	12	12	121	133	7	1	20
UID	F5H5P2	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	F5H5T6	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	F5HFY4	NEGATIVE	8S-41R	8	41	0	41	41	8	1	3
UID	F6XZD3	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	F8VRH0	NEGATIVE	1S-6R	1	6	0	6	6	1	1	3
UID	F8VRV7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	F8VW18	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	F8W726	NEGATIVE	1S-4R	1	4	0	4	4	1	1	3
UID	F8WB05	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	F8WCR9	POSITIVE	1S-3R	1	3	3	0	3	1	1	1
UID	G3V325	POSITIVE	2S-3R	2	3	3	102	105	6	1	8
UID	H0Y742	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	H0Y8X4	POSITIVE	1S-1R	1	1	1	6	7	1	1	3
UID	H0YBQ0	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	H0YGG7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	H0YN99	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	H0YNJ9	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	H3BN57	NEGATIVE	2S-2R	2	2	0	2	2	2	1	1
UID	H3BN98	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	H3BQ06	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	H3BQ75	NEGATIVE	3S-4R	3	4	0	4	4	3	1	2
UID	H3BQZ7	POSITIVE	2S-3R	2	3	3	14	17	4	1	7
UID	H3BSY2	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	H3BV12	NEGATIVE	1S-3R	1	3	0	3	3	1	1	3
UID	H3BVE0	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	H7BZ11	POSITIVE	1S-1R	1	1	1	3	4	3	1	1
UID	H7C0V5	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	H7C3M7	POSITIVE	1S-1R	1	1	1	1	2	2	1	1
UID	H9ZYI9	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	I3L080	POSITIVE	3S-3R	3	3	3	27	30	9	1	3
UID	I3L0A0	NEGATIVE	2S-4R	2	4	0	4	4	2	1	1
UID	I3L0E3	POSITIVE	1S-1R	1	1	1	44	45	6	1	2
UID	I3L1I5	POSITIVE	2S-9R	2	9	9	25	34	3	1	5
UID	I3L2B0	NEGATIVE	2S-4R	2	4	0	4	4	2	1	2
UID	J3KNZ9	NEGATIVE	2S-6R	2	6	0	6	6	2	1	3
UID	J3KQ48	POSITIVE	3S-4R	3	4	4	142	146	5	1	3
UID	J3KR12	POSITIVE	1S-4R	1	4	4	5	9	3	1	3
UID	J3KR51	NEGATIVE	2S-4R	2	4	0	4	4	2	1	4
UID	J3QL51	POSITIVE	5S-17R	5	17	17	71	88	10	1	3
UID	J3QLU5	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	J3QR34	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	J3QR44	POSITIVE	2S-3R	2	3	3	19	22	4	1	2
UID	K4DI93	NEGATIVE	1S-4R	1	4	0	4	4	1	1	4
UID	K7ESM5	POSITIVE	1S-1R	1	1	1	4	5	2	1	5
UID	M0QXA7	POSITIVE	1S-1R	1	1	1	4	5	1	1	4
UID	M0QZR8	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	O00115	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	O00116	POSITIVE	1S-1R	1	1	1	360	361	10	1	12
UID	O00124	POSITIVE	1S-4R	1	4	4	74	78	5	1	2
UID	O00139	POSITIVE	3S-6R	3	6	6	150	156	10	1	10
UID	O00139-4	NEGATIVE	1S-17R	1	17	0	17	17	1	1	6
UID	O00141	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	O00142	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	O00144	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00148	POSITIVE	5S-10R	5	10	10	307	317	11	1	8
UID	O00151	POSITIVE	2S-3R	2	3	3	182	185	12	1	8
UID	O00154	POSITIVE	2S-12R	2	12	12	95	107	10	1	4
UID	O00154-7	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00155	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00159	POSITIVE	5S-9R	5	9	9	168	177	12	1	9
UID	O00160	POSITIVE	1S-1R	1	1	1	38	39	2	1	8
UID	O00161	POSITIVE	4S-9R	4	9	9	77	86	10	1	6
UID	O00167	NEGATIVE	1S-9R	1	9	0	9	9	1	1	1
UID	O00170	POSITIVE	8S-17R	8	17	17	196	213	12	1	8
UID	O00178	POSITIVE	3S-7R	3	7	7	91	98	8	1	9
UID	O00180	NEGATIVE	3S-4R	3	4	0	4	4	3	1	2
UID	O00186	POSITIVE	4S-8R	4	8	8	162	170	8	1	13
UID	O00189	POSITIVE	2S-6R	2	6	6	41	47	4	1	4
UID	O00192	POSITIVE	1S-4R	1	4	4	134	138	3	1	9
UID	O00194	POSITIVE	1S-1R	1	1	1	1	2	2	1	1
UID	O00203	POSITIVE	1S-5R	1	5	5	79	84	6	1	7
UID	O00204	POSITIVE	1S-1R	1	1	1	3	4	1	1	3
UID	O00212	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00213	POSITIVE	3S-3R	3	3	3	84	87	5	1	5
UID	O00214	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	O00217	POSITIVE	2S-5R	2	5	5	81	86	4	1	2
UID	O00219	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00220	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	O00221	NEGATIVE	6S-40R	6	40	0	40	40	6	1	7
UID	O00231	POSITIVE	1S-4R	1	4	4	104	108	11	1	3
UID	O00231-2	NEGATIVE	1S-6R	1	6	0	6	6	1	1	2
UID	O00232	POSITIVE	2S-13R	2	13	13	240	253	12	1	6
UID	O00233	POSITIVE	4S-5R	4	5	5	100	105	12	1	3
UID	O00244	POSITIVE	6S-9R	6	9	9	159	168	10	1	3
UID	O00253	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	O00257	POSITIVE	2S-5R	2	5	5	71	76	6	1	2
UID	O00264	POSITIVE	3S-6R	3	6	6	65	71	8	1	1
UID	O00267	POSITIVE	8S-33R	8	33	33	112	145	11	1	3
UID	O00268	POSITIVE	5S-9R	5	9	9	65	74	10	1	3
UID	O00273	POSITIVE	7S-20R	7	20	20	257	277	11	1	7
UID	O00287	NEGATIVE	7S-57R	7	57	0	57	57	7	1	3
UID	O00291	POSITIVE	2S-5R	2	5	5	132	137	9	1	7
UID	O00299	POSITIVE	8S-15R	8	15	15	126	141	13	1	6
UID	O00303	POSITIVE	3S-3R	3	3	3	87	90	10	1	2
UID	O00308	POSITIVE	1S-1R	1	1	1	22	23	5	1	4
UID	O00311	POSITIVE	1S-2R	1	2	2	106	108	3	1	7
UID	O00327	POSITIVE	1S-2R	1	2	2	11	13	4	1	3
UID	O00329	POSITIVE	1S-2R	1	2	2	81	83	7	1	17
UID	O00330	POSITIVE	1S-1R	1	1	1	50	51	5	1	2
UID	O00358	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00391	NEGATIVE	1S-4R	1	4	0	4	4	1	1	4
UID	O00398	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00399	POSITIVE	1S-1R	1	1	1	11	12	6	1	1
UID	O00400	POSITIVE	1S-2R	1	2	2	30	32	2	1	2
UID	O00401	POSITIVE	1S-2R	1	2	2	101	103	8	1	6
UID	O00408	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	O00409	POSITIVE	1S-1R	1	1	1	15	16	3	1	2
UID	O00410-3	POSITIVE	8S-22R	8	22	22	874	896	12	1	23
UID	O00411	POSITIVE	7S-35R	7	35	35	392	427	8	1	25
UID	O00418	POSITIVE	1S-2R	1	2	2	6	8	3	1	2
UID	O00422	NEGATIVE	7S-80R	7	80	0	80	80	7	1	1
UID	O00425	POSITIVE	2S-7R	2	7	7	191	198	9	1	5
UID	O00429	POSITIVE	6S-19R	6	19	19	369	388	12	1	9
UID	O00429-6	POSITIVE	1S-3R	1	3	3	19	22	1	1	8
UID	O00442	POSITIVE	1S-1R	1	1	1	39	40	9	1	5
UID	O00442-2	NEGATIVE	1S-6R	1	6	0	6	6	1	1	2
UID	O00443	POSITIVE	5S-14R	5	14	14	246	260	9	1	14
UID	O00453	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	O00458	POSITIVE	2S-4R	2	4	4	78	82	7	1	3
UID	O00459	NEGATIVE	7S-22R	7	22	0	22	22	7	1	4
UID	O00461	NEGATIVE	1S-10R	1	10	0	10	10	1	1	1
UID	O00462	NEGATIVE	4S-8R	4	8	0	8	8	4	1	2
UID	O00463	POSITIVE	1S-1R	1	1	1	42	43	4	1	10
UID	O00469	POSITIVE	2S-2R	2	2	2	66	68	5	1	3
UID	O00469-2	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	O00471	POSITIVE	5S-10R	5	10	10	353	363	10	1	11
UID	O00472	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00476	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00478	NEGATIVE	2S-10R	2	10	0	10	10	2	1	3
UID	O00481	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00483	POSITIVE	4S-5R	4	5	5	64	69	10	1	1
UID	O00487	POSITIVE	6S-8R	6	8	8	53	61	12	1	3
UID	O00499	POSITIVE	1S-1R	1	1	1	23	24	6	1	2
UID	O00505	NEGATIVE	4S-32R	4	32	0	32	32	4	1	6
UID	O00506	POSITIVE	2S-2R	2	2	2	77	79	9	1	3
UID	O00512	POSITIVE	2S-3R	2	3	3	10	13	4	1	3
UID	O00515	POSITIVE	1S-1R	1	1	1	3	4	4	1	1
UID	O00519	NEGATIVE	1S-4R	1	4	0	4	4	1	1	3
UID	O00522	POSITIVE	2S-2R	2	2	2	13	15	5	1	4
UID	O00534	POSITIVE	1S-2R	1	2	2	6	8	1	1	5
UID	O00541	POSITIVE	9S-29R	9	29	29	218	247	14	1	7
UID	O00548	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00560	POSITIVE	2S-3R	2	3	3	17	20	5	1	3
UID	O00562	NEGATIVE	4S-22R	4	22	0	22	22	4	1	5
UID	O00566	NEGATIVE	7S-71R	7	71	0	71	71	7	1	2
UID	O00567	POSITIVE	8S-21R	8	21	21	334	355	13	1	6
UID	O00571	POSITIVE	6S-8R	6	8	8	122	130	11	1	6
UID	O00584	NEGATIVE	2S-3R	2	3	0	3	3	2	1	2
UID	O00587	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	O00591	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O00592	POSITIVE	1S-1R	1	1	1	77	78	6	1	2
UID	O00622	POSITIVE	2S-4R	2	4	4	16	20	2	1	17
UID	O00623	POSITIVE	1S-1R	1	1	1	18	19	3	1	4
UID	O00628	NEGATIVE	4S-9R	4	9	0	9	9	4	1	3
UID	O00629	NEGATIVE	9S-49R	9	49	0	49	49	9	1	8
UID	O00635	NEGATIVE	4S-53R	4	53	0	53	53	4	1	10
UID	O00712	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	O00712-5	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	O00716	POSITIVE	1S-5R	1	5	5	3	8	1	1	3
UID	O00743	POSITIVE	1S-1R	1	1	1	54	55	9	1	7
UID	O00743-3	NEGATIVE	1S-12R	1	12	0	12	12	1	1	4
UID	O00750	POSITIVE	3S-3R	3	3	3	21	24	5	1	7
UID	O00754	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	O00762	NEGATIVE	7S-19R	7	19	0	19	19	7	1	2
UID	O00764	NEGATIVE	5S-80R	5	80	0	80	80	5	1	2
UID	O14503	POSITIVE	2S-2R	2	2	2	11	13	4	1	6
UID	O14508	POSITIVE	1S-2R	1	2	2	32	34	4	1	3
UID	O14514	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	O14519	NEGATIVE	4S-7R	4	7	0	7	7	4	1	1
UID	O14523	POSITIVE	2S-2R	2	2	2	58	60	7	1	5
UID	O14523-2	NEGATIVE	1S-5R	1	5	0	5	5	1	1	4
UID	O14524	POSITIVE	1S-3R	1	3	3	179	182	4	1	6
UID	O14526	POSITIVE	3S-4R	3	4	4	51	55	7	1	8
UID	O14529	NEGATIVE	1S-20R	1	20	0	20	20	1	1	1
UID	O14530	POSITIVE	1S-1R	1	1	1	32	33	5	1	2
UID	O14531	NEGATIVE	2S-3R	2	3	0	3	3	2	1	3
UID	O14544	NEGATIVE	2S-5R	2	5	0	5	5	2	1	4
UID	O14545	POSITIVE	6S-17R	6	17	17	172	189	10	1	18
UID	O14556	POSITIVE	1S-1R	1	1	1	15	16	4	1	2
UID	O14558	POSITIVE	1S-1R	1	1	1	1	2	1	1	1
UID	O14561	NEGATIVE	11S-77R	11	77	0	77	77	11	1	2
UID	O14562	POSITIVE	1S-2R	1	2	2	51	53	5	1	2
UID	O14578	POSITIVE	2S-2R	2	2	2	60	62	8	1	10
UID	O14579	NEGATIVE	7S-25R	7	25	0	25	25	7	1	3
UID	O14593	NEGATIVE	2S-2R	2	2	0	2	2	2	1	1
UID	O14602	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	O14607	POSITIVE	1S-1R	1	1	1	3	4	1	1	3
UID	O14613	POSITIVE	1S-1R	1	1	1	44	45	2	1	1
UID	O14617	POSITIVE	5S-13R	5	13	13	232	245	12	1	9
UID	O14617-5	POSITIVE	1S-1R	1	1	1	19	20	1	1	8
UID	O14618	POSITIVE	4S-9R	4	9	9	54	63	8	1	5
UID	O14626	NEGATIVE	2S-7R	2	7	0	7	7	2	1	3
UID	O14628	POSITIVE	2S-8R	2	8	8	59	67	4	1	9
UID	O14640	POSITIVE	1S-2R	1	2	2	36	38	2	1	3
UID	O14641	POSITIVE	1S-1R	1	1	1	31	32	6	1	3
UID	O14646	POSITIVE	4S-29R	4	29	29	66	95	5	1	14
UID	O14647	POSITIVE	2S-4R	2	4	4	55	59	3	1	9
UID	O14653	POSITIVE	1S-2R	1	2	2	28	30	4	1	1
UID	O14653-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	O14654	POSITIVE	4S-29R	4	29	29	516	545	4	1	13
UID	O14656	POSITIVE	1S-3R	1	3	3	12	15	3	1	3
UID	O14657	POSITIVE	1S-2R	1	2	2	73	75	2	1	2
UID	O14662	POSITIVE	1S-1R	1	1	1	68	69	7	1	2
UID	O14668	POSITIVE	1S-1R	1	1	1	4	5	2	1	1
UID	O14672	POSITIVE	2S-3R	2	3	3	84	87	4	1	6
UID	O14681	NEGATIVE	7S-40R	7	40	0	40	40	7	1	1
UID	O14684	NEGATIVE	2S-2R	2	2	0	2	2	2	1	1
UID	O14713	NEGATIVE	6S-16R	6	16	0	16	16	6	1	2
UID	O14715	NEGATIVE	3S-17R	3	17	0	17	17	3	1	9
UID	O14717	POSITIVE	2S-2R	2	2	2	44	46	5	1	3
UID	O14727	POSITIVE	4S-16R	4	16	16	407	423	10	1	17
UID	O14730	POSITIVE	5S-21R	5	21	21	127	148	10	1	6
UID	O14732	NEGATIVE	1S-6R	1	6	0	6	6	1	1	3
UID	O14733	POSITIVE	7S-18R	7	18	18	99	117	10	1	4
UID	O14733-2	POSITIVE	1S-1R	1	1	1	7	8	1	1	3
UID	O14734	NEGATIVE	5S-37R	5	37	0	37	37	5	1	3
UID	O14745	NEGATIVE	12S-48R	12	48	0	48	48	12	1	3
UID	O14746	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O14753	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	O14757	POSITIVE	3S-7R	3	7	7	129	136	8	1	5
UID	O14763	POSITIVE	1S-1R	1	1	1	26	27	3	1	2
UID	O14770	POSITIVE	2S-4R	2	4	4	11	15	2	1	4
UID	O14771	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	O14772	POSITIVE	1S-1R	1	1	1	59	60	1	1	3
UID	O14773	POSITIVE	3S-9R	3	9	9	16	25	6	1	4
UID	O14775	NEGATIVE	2S-10R	2	10	0	10	10	2	1	4
UID	O14776	POSITIVE	3S-4R	3	4	4	104	108	11	1	2
UID	O14777	POSITIVE	4S-4R	4	4	4	95	99	10	1	6
UID	O14782	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	O14787	POSITIVE	4S-6R	4	6	6	172	178	8	1	14
UID	O14788	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
